ticker,date,side,spot,final,vol_rank_pct,credit,max_loss,pnl_per_spread
IWM,2023-11-09,bear_call,167.29,179.27,0.821,41.22,458.78,-320.33
IWM,2023-11-10,bear_call,169.13,178.73,0.837,42.4,457.6,-71.95
IWM,2023-11-13,bear_call,169.17,178.02,0.766,38.91,461.09,-0.24
IWM,2023-11-14,bull_put,178.45,178.95,0.933,68.18,431.82,68.18
IWM,2023-11-15,bull_put,178.81,179.59,0.929,63.09,436.91,63.09
IWM,2023-11-16,bull_put,176.01,184.94,0.929,62.64,437.36,62.64
IWM,2023-11-17,bull_put,178.31,186.85,0.929,61.54,438.46,61.54
IWM,2023-11-20,bull_put,179.32,184.4,0.917,60.16,439.84,60.16
IWM,2023-11-21,bull_put,177.06,183.99,0.937,62.44,437.56,62.44
IWM,2023-11-22,bull_put,178.11,185.47,0.909,58.42,441.58,58.42
IWM,2023-11-24,bull_put,179.27,186.77,0.913,58.58,441.42,58.58
IWM,2023-11-27,bull_put,178.73,187.16,0.897,56.39,443.61,56.39
IWM,2023-11-28,bull_put,178.02,186.99,0.909,57.1,442.9,57.1
IWM,2023-11-29,bull_put,178.95,193.61,0.909,57.01,442.99,57.01
IWM,2023-11-30,bull_put,179.59,198.75,0.909,57.09,442.91,57.09
IWM,2023-12-01,bull_put,184.94,197.01,0.925,59.32,440.68,59.32
IWM,2023-12-04,bull_put,186.85,197.08,0.885,54.01,445.99,54.01
IWM,2023-12-05,bull_put,184.4,200.96,0.889,54.06,445.94,54.06
IWM,2023-12-06,bull_put,183.99,196.25,0.889,53.89,446.11,53.89
IWM,2023-12-07,bull_put,185.47,199.74,0.881,51.52,448.48,51.52
IWM,2023-12-08,bull_put,186.77,201.49,0.865,46.61,453.39,46.61
IWM,2023-12-11,bull_put,187.16,204.0,0.865,46.38,453.62,46.38
IWM,2023-12-12,bull_put,186.99,204.74,0.865,46.52,453.48,46.52
IWM,2023-12-20,bull_put,196.25,193.28,0.794,39.88,460.12,39.88
IWM,2023-12-21,bull_put,199.74,196.95,0.829,42.25,457.75,42.25
IWM,2023-12-22,bull_put,201.49,194.95,0.829,42.53,457.47,42.53
IWM,2023-12-26,bull_put,204.0,195.03,0.813,42.11,457.89,42.11
IWM,2023-12-27,bull_put,204.74,193.63,0.786,40.72,459.28,-46.1
IWM,2023-12-28,bull_put,203.99,193.22,0.813,42.11,457.89,-14.94
IWM,2023-12-29,bull_put,200.76,190.89,0.869,48.15,451.85,48.15
IWM,2024-01-02,bull_put,199.56,189.42,0.79,41.48,458.52,25.28
IWM,2024-01-03,bull_put,194.07,190.61,0.885,52.36,447.64,52.36
IWM,2024-01-04,bull_put,193.85,192.49,0.877,49.57,450.43,49.57
IWM,2024-01-05,bull_put,193.28,196.61,0.877,49.59,450.41,49.59
IWM,2024-01-08,bull_put,196.95,195.92,0.885,52.83,447.17,52.83
IWM,2024-01-09,bull_put,194.95,194.29,0.889,54.33,445.67,54.33
IWM,2024-01-10,bull_put,195.03,195.91,0.889,54.37,445.63,54.37
IWM,2024-01-11,bull_put,193.63,195.97,0.901,55.1,444.9,55.1
IWM,2024-01-12,bull_put,193.22,199.39,0.75,40.56,459.44,40.56
IWM,2024-02-13,bear_call,194.65,202.41,0.877,55.09,444.91,55.09
IWM,2024-02-14,bull_put,199.19,203.61,0.917,57.5,442.5,57.5
IWM,2024-02-15,bull_put,204.39,205.89,0.972,63.73,436.27,63.73
IWM,2024-02-16,bull_put,201.62,205.71,0.988,65.82,434.18,65.82
IWM,2024-02-20,bull_put,198.89,203.68,0.976,63.8,436.2,63.8
IWM,2024-02-21,bull_put,197.95,205.21,0.976,63.81,436.19,63.81
IWM,2024-02-22,bull_put,199.51,206.89,0.964,63.59,436.41,63.59
IWM,2024-02-23,bull_put,199.95,206.77,0.952,63.1,436.9,63.1
IWM,2024-02-26,bull_put,201.21,205.19,0.956,63.52,436.48,63.52
IWM,2024-02-27,bull_put,203.98,204.94,0.937,62.71,437.29,62.71
IWM,2024-02-28,bull_put,202.41,205.73,0.933,62.39,437.61,62.39
IWM,2024-02-29,bull_put,203.61,201.92,0.837,54.5,445.5,54.5
IWM,2024-03-01,bull_put,205.89,202.44,0.833,54.07,445.93,54.07
IWM,2024-03-04,bull_put,205.71,201.21,0.813,53.32,446.68,53.32
IWM,2024-03-05,bull_put,203.68,202.14,0.806,51.92,448.08,51.92
IWM,2024-03-06,bull_put,205.21,206.03,0.802,51.92,448.08,51.92
IWM,2024-03-07,bull_put,206.89,207.91,0.798,52.08,447.92,52.08
IWM,2024-03-08,bull_put,206.77,205.13,0.786,50.29,449.71,50.29
IWM,2024-03-11,bull_put,205.19,205.54,0.77,48.81,451.19,48.81
IWM,2024-03-12,bull_put,204.94,205.13,0.738,45.17,454.83,45.17
IWM,2024-07-18,bull_put,218.01,216.63,0.75,36.98,463.02,36.98
IWM,2024-07-19,bull_put,216.77,209.01,0.75,37.24,462.76,37.24
IWM,2024-07-22,bull_put,220.21,202.35,0.75,39.32,460.68,-460.68
IWM,2024-07-23,bull_put,222.59,204.43,0.75,40.0,460.0,-460.0
IWM,2024-07-24,bull_put,217.95,202.06,0.813,47.86,452.14,-451.39
IWM,2024-07-25,bull_put,220.53,206.8,0.813,48.18,451.82,-222.17
IWM,2024-07-26,bull_put,224.27,206.43,0.813,49.99,450.01,-450.01
IWM,2024-07-29,bull_put,221.75,204.6,0.845,53.11,446.89,-446.89
IWM,2024-07-30,bull_put,222.54,207.91,0.829,51.05,448.95,-298.75
IWM,2024-07-31,bull_put,224.01,206.72,0.825,51.14,448.86,-448.86
IWM,2024-08-01,bull_put,216.63,212.03,0.98,67.02,432.98,67.02
IWM,2024-08-02,bull_put,209.01,212.65,1.0,79.93,420.07,79.93
IWM,2024-08-05,bear_call,202.35,215.14,1.0,86.93,413.07,-180.32
IWM,2024-08-06,bear_call,204.43,212.73,1.0,87.64,412.36,87.64
IWM,2024-08-07,bear_call,202.06,215.52,1.0,87.67,412.33,-248.03
IWM,2024-08-08,bear_call,206.8,213.59,0.988,83.0,417.0,83.0
IWM,2024-08-09,bear_call,206.43,220.36,0.984,81.87,418.13,-279.51
IWM,2024-08-12,bear_call,204.6,220.43,0.976,78.71,421.29,-421.29
IWM,2024-08-13,bear_call,207.91,218.67,0.968,70.66,429.34,34.74
IWM,2024-08-14,bear_call,206.72,217.28,0.964,70.22,429.78,48.34
IWM,2024-08-15,bull_put,212.03,218.75,0.972,74.46,425.54,74.46
IWM,2024-08-16,bull_put,212.65,220.1,0.968,74.49,425.51,74.49
IWM,2024-08-19,bull_put,215.14,213.41,0.964,73.6,426.4,73.6
IWM,2024-08-20,bull_put,212.73,213.01,0.96,72.73,427.27,72.73
IWM,2024-08-21,bull_put,215.52,211.87,0.952,71.29,428.71,71.29
IWM,2024-08-22,bull_put,213.59,207.94,0.944,70.06,429.94,70.06
IWM,2024-08-23,bull_put,220.36,208.48,0.972,77.74,422.26,-8.46
IWM,2024-08-26,bull_put,220.43,208.33,0.968,76.7,423.3,-31.15
IWM,2024-08-27,bull_put,218.67,208.87,0.968,76.87,423.13,76.87
IWM,2024-08-28,bull_put,217.28,211.61,0.964,76.41,423.59,76.41
IWM,2024-08-29,bull_put,218.75,216.85,0.897,66.25,433.75,66.25
IWM,2024-08-30,bull_put,220.1,217.67,0.734,50.16,449.84,50.16
IWM,2024-09-03,bull_put,213.41,219.34,0.71,48.17,451.83,48.17
IWM,2024-09-04,bull_put,213.01,219.44,0.706,47.56,452.44,47.56
IWM,2024-11-06,bull_put,237.16,230.82,0.802,58.07,441.93,58.07
IWM,2024-11-07,bull_put,236.32,234.62,0.794,57.44,442.56,57.44
IWM,2024-11-08,bull_put,238.08,238.67,0.75,54.26,445.74,54.26
IWM,2024-11-11,bull_put,241.71,242.39,0.766,56.01,443.99,56.01
IWM,2024-11-12,bull_put,237.44,240.63,0.825,61.15,438.85,61.15
IWM,2024-11-13,bull_put,235.15,240.96,0.821,60.57,439.43,60.57
IWM,2024-11-14,bull_put,231.97,241.99,0.837,62.74,437.26,62.74
IWM,2024-11-15,bull_put,228.51,241.78,0.873,65.2,434.8,65.2
IWM,2024-11-18,bull_put,228.94,240.04,0.837,62.06,437.94,62.06
IWM,2024-11-19,bull_put,230.6,240.91,0.837,62.18,437.82,62.18
IWM,2024-11-20,bull_put,230.82,238.03,0.833,60.8,439.2,60.8
IWM,2024-11-21,bull_put,234.62,238.96,0.861,63.21,436.79,63.21
IWM,2024-11-22,bull_put,238.67,237.74,0.873,64.92,435.08,64.92
IWM,2024-11-25,bull_put,242.39,236.76,0.869,65.15,434.85,65.15
IWM,2024-11-26,bull_put,240.63,237.81,0.877,65.92,434.08,65.92
IWM,2024-11-27,bull_put,240.96,234.59,0.873,65.69,434.31,65.69
IWM,2024-11-29,bull_put,241.99,233.07,0.821,60.08,439.92,60.08
IWM,2024-12-02,bull_put,241.78,234.43,0.825,60.48,439.52,60.48
IWM,2024-12-03,bull_put,240.04,231.04,0.845,62.0,438.0,62.0
IWM,2024-12-04,bull_put,240.91,220.77,0.806,59.5,440.5,-440.5
IWM,2025-01-14,bear_call,219.78,226.33,0.706,46.04,453.96,46.04
IWM,2025-01-15,bear_call,224.09,228.53,0.742,52.44,447.56,52.44
IWM,2025-01-16,bear_call,224.49,226.65,0.738,51.88,448.12,51.88
IWM,2025-01-17,bear_call,225.43,223.72,0.718,50.3,449.7,50.3
IWM,2025-03-14,bear_call,202.91,200.46,0.73,41.22,458.78,41.22
IWM,2025-03-17,bear_call,205.4,199.53,0.774,45.17,454.83,45.17
IWM,2025-03-18,bear_call,203.19,199.53,0.766,43.91,456.09,43.91
IWM,2025-03-19,bear_call,206.42,202.7,0.806,49.81,450.19,49.81
IWM,2025-03-20,bear_call,205.09,189.56,0.794,49.39,450.61,49.39
IWM,2025-03-24,bear_call,208.91,179.56,0.806,50.38,449.62,50.38
IWM,2025-03-25,bear_call,207.73,174.85,0.81,50.41,449.59,50.41
IWM,2025-03-26,bear_call,205.58,189.74,0.817,50.91,449.09,50.91
IWM,2025-03-27,bear_call,204.64,181.81,0.774,48.66,451.34,48.66
IWM,2025-03-28,bear_call,200.46,184.4,0.81,50.09,449.91,50.09
IWM,2025-04-02,bear_call,202.7,184.98,0.71,43.11,456.89,43.11
IWM,2025-04-03,bear_call,189.56,186.56,0.984,80.98,419.02,80.98
IWM,2025-04-04,bear_call,181.27,182.71,1.0,89.73,410.27,89.73
IWM,2025-04-07,bear_call,179.56,187.51,0.996,87.19,412.81,87.19
IWM,2025-04-08,bear_call,174.85,190.16,0.996,88.83,411.17,-411.17
IWM,2025-04-09,bear_call,189.74,194.04,1.0,121.18,378.82,121.18
IWM,2025-04-10,bear_call,181.81,194.11,1.0,124.04,375.96,-196.91
IWM,2025-04-11,bear_call,184.4,194.93,0.996,123.09,376.91,-7.91
IWM,2025-04-14,bear_call,186.53,196.05,0.992,123.26,376.74,103.91
IWM,2025-04-15,bear_call,186.74,194.63,0.988,123.26,376.74,123.26
IWM,2025-04-16,bear_call,184.98,196.0,0.984,121.99,378.01,-55.11
IWM,2025-04-17,bear_call,186.56,200.44,0.984,122.65,377.35,-332.55
IWM,2025-04-21,bear_call,182.71,198.95,0.992,122.89,377.11,-377.11
IWM,2025-04-22,bear_call,187.51,196.69,0.996,123.68,376.32,123.68
IWM,2025-04-23,bear_call,190.16,197.41,0.996,124.87,375.13,124.87
IWM,2025-04-24,bear_call,194.04,201.22,1.0,126.56,373.44,126.56
IWM,2025-04-25,bear_call,194.11,200.82,1.0,126.58,373.42,126.58
IWM,2025-04-28,bear_call,194.93,207.9,0.992,125.9,374.1,-196.45
IWM,2025-04-29,bear_call,196.05,208.65,0.992,126.1,373.9,-153.65
IWM,2025-04-30,bear_call,194.63,206.82,0.992,126.05,373.95,-119.27
IWM,2025-05-01,bear_call,196.0,208.13,0.98,125.63,374.37,-107.37
IWM,2025-05-02,bull_put,200.44,209.91,0.937,120.05,379.95,120.05
IWM,2025-05-05,bull_put,198.95,208.94,0.933,109.19,390.81,109.19
IWM,2025-05-06,bear_call,196.69,209.08,0.933,104.99,395.01,-150.56
IWM,2025-05-07,bear_call,197.41,203.24,0.925,100.35,399.65,100.35
IWM,2025-05-08,bull_put,201.22,203.23,0.77,56.71,443.29,56.71
IWM,2025-08-22,bull_put,234.84,238.25,0.726,46.12,453.88,46.12
IWM,2025-08-25,bull_put,232.39,236.83,0.746,47.94,452.06,47.94
IWM,2025-08-26,bull_put,234.25,236.43,0.742,47.49,452.51,47.49
IWM,2025-08-27,bull_put,235.96,240.77,0.742,47.03,452.97,47.03
IWM,2025-08-28,bull_put,236.25,238.34,0.71,44.71,455.29,44.71
IWM,2025-10-28,bull_put,248.95,244.25,0.714,42.66,457.34,42.66
IWM,2025-10-29,bull_put,246.79,243.63,0.73,43.9,456.1,43.9
IWM,2025-10-30,bull_put,244.88,236.8,0.734,44.32,455.68,44.32
IWM,2025-10-31,bull_put,246.27,237.47,0.726,44.04,455.96,44.04
IWM,2025-11-03,bull_put,245.42,232.79,0.722,43.93,456.07,8.03
IWM,2025-11-04,bear_call,241.19,233.5,0.762,48.91,451.09,48.91
IWM,2025-11-05,bull_put,244.69,233.44,0.774,48.01,451.99,48.01
IWM,2025-11-06,bear_call,240.27,229.14,0.821,53.84,446.16,53.84
IWM,2025-11-24,bear_call,239.9,251.38,0.738,45.92,454.08,45.92
IWM,2025-11-25,bull_put,245.14,254.84,0.841,50.67,449.33,50.67
IWM,2025-11-26,bull_put,247.31,257.78,0.849,51.01,448.99,51.01
IWM,2025-11-28,bull_put,248.7,253.85,0.837,50.57,449.43,50.57
IWM,2025-12-01,bull_put,245.66,251.94,0.881,52.1,447.9,52.1
IWM,2025-12-02,bull_put,245.19,249.9,0.881,51.96,448.04,51.96
IWM,2025-12-03,bull_put,249.64,247.22,0.869,51.78,448.22,51.78
IWM,2025-12-04,bull_put,251.81,248.69,0.833,50.39,449.61,50.39
IWM,2025-12-05,bull_put,250.75,250.68,0.77,45.22,454.78,45.22
IWM,2025-12-08,bull_put,250.88,253.6,0.77,45.07,454.93,45.07
IWM,2025-12-09,bull_put,251.38,252.06,0.746,44.15,455.85,44.15
IWM,2025-12-10,bull_put,254.84,252.69,0.794,46.4,453.6,46.4
IWM,2025-12-11,bull_put,257.78,251.39,0.806,47.39,452.61,47.39
IWM,2026-03-05,bear_call,256.81,247.59,0.742,46.54,453.46,46.54
IWM,2026-03-06,bear_call,250.88,242.33,0.806,49.33,450.67,49.33
IWM,2026-03-23,bear_call,247.43,252.97,0.71,44.65,455.35,44.65
IWM,2026-03-25,bear_call,251.85,261.95,0.746,45.67,454.33,45.67
IWM,2026-03-26,bear_call,247.41,261.31,0.79,47.49,452.51,-105.46
IWM,2026-03-27,bear_call,243.11,265.02,0.798,47.32,452.68,-452.68
IWM,2026-03-30,bear_call,239.59,268.7,0.77,46.09,453.91,-453.91
IWM,2026-03-31,bear_call,248.0,269.42,0.901,62.24,437.76,-437.76
IWM,2026-04-01,bear_call,249.4,269.99,0.897,61.43,438.57,-438.57
IWM,2026-04-02,bear_call,251.29,275.76,0.893,59.07,440.93,-440.93
IWM,2026-04-06,bear_call,252.36,277.35,0.861,52.95,447.05,-447.05
IWM,2026-04-07,bear_call,252.97,274.51,0.853,51.52,448.48,-448.48
IWM,2026-04-08,bull_put,260.42,276.5,0.901,60.0,440.0,60.0
IWM,2026-04-09,bull_put,261.95,275.53,0.905,60.16,439.84,60.16
IWM,2026-04-10,bull_put,261.31,276.59,0.889,53.06,446.94,53.06
IWM,2026-04-13,bull_put,265.02,277.1,0.901,54.3,445.7,54.3
IWM,2026-04-14,bull_put,268.7,273.92,0.905,55.42,444.58,55.42
IWM,2026-04-15,bull_put,269.42,272.07,0.909,55.47,444.53,55.47
IWM,2026-04-16,bull_put,269.99,277.93,0.849,49.93,450.07,49.93
IWM,2026-04-17,bull_put,275.76,279.3,0.889,53.85,446.15,53.85
IWM,2026-04-20,bull_put,277.35,277.9,0.706,43.12,456.88,43.12
IWM,2026-04-21,bull_put,274.51,282.61,0.734,43.62,456.38,43.62
IWM,2026-04-22,bull_put,276.5,286.8,0.738,43.79,456.21,43.79
IWM,2026-04-23,bull_put,275.53,282.28,0.746,43.99,456.01,43.99
IWM,2026-05-26,bull_put,290.5,284.95,0.71,40.48,459.52,40.48
IWM,2026-06-05,bull_put,281.68,298.16,0.885,48.21,451.79,48.21
IWM,2026-06-08,bull_put,284.12,295.27,0.889,48.77,451.23,48.77
IWM,2026-06-09,bull_put,284.95,296.72,0.881,48.7,451.3,48.7
IWM,2026-06-10,bull_put,282.01,298.87,0.889,48.71,451.29,48.71
IWM,2026-06-11,bull_put,290.43,297.69,0.984,60.4,439.6,60.4
IWM,2026-06-12,bull_put,292.97,298.91,0.984,60.92,439.08,60.92
IWM,2026-06-15,bull_put,294.69,300.52,0.913,51.92,448.08,51.92
IWM,2026-06-16,bull_put,292.15,299.39,0.917,52.51,447.49,52.51
IWM,2026-06-17,bull_put,289.91,297.54,0.905,51.35,448.65,51.35
IWM,2026-06-18,bull_put,295.52,298.83,0.845,48.67,451.33,48.67
IWM,2026-06-22,bull_put,298.16,296.19,0.841,48.7,451.3,48.7
IWM,2026-06-23,bull_put,295.27,293.49,0.877,49.9,450.1,49.9
IWM,2026-06-24,bull_put,296.72,297.21,0.782,45.76,454.24,45.76
IWM,2026-06-25,bull_put,298.87,295.93,0.786,46.37,453.63,46.37
IWM,2026-06-26,bull_put,297.69,293.46,0.786,46.4,453.6,46.4
IWM,2026-06-29,bull_put,298.91,294.49,0.77,45.83,454.17,45.83
IWM,2026-06-30,bull_put,300.52,295.77,0.758,45.49,454.51,45.49
IWM,2026-07-01,bull_put,299.39,295.62,0.75,45.01,454.99,45.01
AAPL,2022-11-21,bull_put,148.03,142.94,0.972,134.74,365.26,134.74
AAPL,2022-11-22,bull_put,150.21,140.93,0.968,134.65,365.35,-42.3
AAPL,2022-11-23,bull_put,151.14,142.61,0.952,133.94,366.06,36.64
AAPL,2022-11-25,bull_put,148.16,142.19,0.944,131.62,368.38,131.62
AAPL,2022-11-28,bear_call,144.2,144.48,0.845,108.65,391.35,108.65
AAPL,2022-11-29,bear_call,141.16,145.44,0.861,108.72,391.28,108.72
AAPL,2022-11-30,bull_put,147.99,143.25,0.913,124.16,375.84,124.16
AAPL,2022-12-01,bull_put,148.33,136.61,0.881,118.74,381.26,-311.61
AAPL,2022-12-02,bull_put,147.76,134.53,0.813,110.06,389.94,-389.94
AAPL,2022-12-05,bull_put,146.61,132.46,0.813,110.17,389.83,-389.83
AAPL,2022-12-06,bear_call,142.94,132.29,0.821,107.61,392.39,107.61
AAPL,2022-12-07,bear_call,140.93,135.4,0.825,108.01,391.99,108.01
AAPL,2022-12-08,bear_call,142.61,132.22,0.798,104.15,395.85,104.15
AAPL,2024-01-19,bull_put,191.55,185.84,0.722,40.26,459.74,40.26
AAPL,2024-01-22,bull_put,193.89,187.64,0.726,41.62,458.38,41.62
AAPL,2024-01-23,bull_put,195.13,189.3,0.738,42.29,457.71,42.29
AAPL,2024-01-24,bull_put,194.56,189.37,0.734,41.89,458.11,41.89
AAPL,2024-01-25,bull_put,194.19,188.38,0.73,41.81,458.19,41.81
AAPL,2024-01-26,bull_put,192.37,188.84,0.758,42.81,457.19,42.81
AAPL,2024-01-29,bull_put,191.76,187.2,0.762,42.77,457.23,42.77
AAPL,2024-01-30,bear_call,188.0,185.09,0.806,49.54,450.46,49.54
AAPL,2024-03-21,bear_call,171.38,169.68,0.893,46.05,453.95,46.05
AAPL,2024-03-22,bear_call,172.27,168.54,0.893,46.47,453.53,46.47
AAPL,2024-03-25,bear_call,170.89,169.7,0.893,46.4,453.6,46.4
AAPL,2024-03-26,bear_call,169.89,167.73,0.873,44.81,455.19,44.81
AAPL,2024-03-27,bear_call,173.35,175.04,0.925,51.39,448.61,51.39
AAPL,2024-03-28,bear_call,171.51,176.62,0.929,51.9,448.1,51.9
AAPL,2024-04-01,bear_call,169.97,172.73,0.933,52.02,447.98,52.02
AAPL,2024-04-02,bear_call,168.93,169.34,0.869,45.73,454.27,45.73
AAPL,2024-04-03,bear_call,169.74,168.01,0.742,36.39,463.61,36.39
AAPL,2024-04-04,bear_call,168.86,167.03,0.734,36.17,463.83,36.17
AAPL,2024-04-05,bear_call,169.68,164.96,0.742,36.56,463.44,36.56
AAPL,2024-04-08,bear_call,168.54,165.91,0.718,35.03,464.97,35.03
AAPL,2024-04-10,bear_call,167.73,169.07,0.722,35.27,464.73,35.27
AAPL,2024-04-11,bear_call,175.04,169.94,0.944,56.61,443.39,56.61
AAPL,2024-04-12,bear_call,176.62,169.19,0.937,56.33,443.67,56.33
AAPL,2024-04-15,bear_call,172.73,173.48,0.988,61.02,438.98,61.02
AAPL,2024-04-16,bear_call,169.34,170.05,0.996,63.64,436.36,63.64
AAPL,2024-04-17,bear_call,168.01,169.34,0.992,61.49,438.51,61.49
AAPL,2024-04-18,bear_call,167.03,173.13,0.952,58.61,441.39,58.61
AAPL,2024-04-19,bear_call,164.96,183.36,0.817,42.68,457.32,-457.32
AAPL,2024-04-22,bear_call,165.91,181.62,0.825,42.9,457.1,-457.1
AAPL,2024-04-23,bear_call,166.81,182.35,0.825,43.09,456.91,-456.91
AAPL,2024-04-24,bear_call,169.07,182.73,0.841,45.51,454.49,-454.49
AAPL,2024-04-25,bear_call,169.94,184.62,0.774,40.62,459.38,-459.38
AAPL,2024-04-26,bear_call,169.19,183.01,0.758,39.44,460.56,-460.56
AAPL,2024-04-29,bull_put,173.48,186.28,0.853,43.72,456.28,43.72
AAPL,2024-04-30,bear_call,170.05,187.38,0.881,50.67,449.33,-449.33
AAPL,2024-05-01,bear_call,169.34,189.73,0.877,50.54,449.46,-449.46
AAPL,2024-05-02,bull_put,173.13,189.93,0.917,53.37,446.63,53.37
AAPL,2024-05-03,bull_put,183.36,189.87,1.0,83.31,416.69,83.31
AAPL,2024-05-06,bull_put,181.62,191.04,1.0,83.58,416.42,83.58
AAPL,2024-05-07,bull_put,182.35,192.37,0.996,83.61,416.39,83.61
AAPL,2024-05-08,bull_put,182.73,190.93,0.988,81.76,418.24,81.76
AAPL,2024-05-09,bull_put,184.62,186.91,0.984,68.92,431.08,68.92
AAPL,2024-05-10,bull_put,183.01,190.0,0.984,69.42,430.58,69.42
AAPL,2024-05-13,bull_put,186.28,190.1,0.976,65.88,434.12,65.88
AAPL,2024-05-14,bull_put,187.38,190.37,0.937,59.88,440.12,59.88
AAPL,2024-05-15,bull_put,189.73,191.28,0.913,58.7,441.3,58.7
AAPL,2024-05-16,bull_put,189.93,192.31,0.905,57.38,442.62,57.38
AAPL,2024-05-17,bull_put,189.87,193.99,0.873,53.69,446.31,53.69
AAPL,2024-05-20,bull_put,191.04,194.31,0.869,53.82,446.18,53.82
AAPL,2024-05-21,bull_put,192.37,195.87,0.865,53.94,446.06,53.94
AAPL,2024-05-22,bull_put,190.93,194.44,0.873,55.56,444.44,55.56
AAPL,2024-05-23,bull_put,186.91,196.88,0.964,62.91,437.09,62.91
AAPL,2024-05-24,bull_put,190.0,193.15,0.964,63.61,436.39,63.61
AAPL,2024-05-28,bull_put,190.1,207.15,0.917,59.62,440.38,59.62
AAPL,2024-05-29,bull_put,190.37,213.17,0.845,52.58,447.42,52.58
AAPL,2024-05-30,bull_put,191.28,214.22,0.825,51.48,448.52,51.48
AAPL,2024-05-31,bull_put,192.31,212.57,0.794,48.25,451.75,48.25
AAPL,2024-06-11,bull_put,207.15,213.17,0.976,69.13,430.87,69.13
AAPL,2024-06-12,bull_put,213.17,214.11,0.984,74.84,425.16,74.84
AAPL,2024-06-13,bull_put,214.22,210.61,0.98,74.6,425.4,74.6
AAPL,2024-06-14,bull_put,212.57,216.7,0.984,75.94,424.06,75.94
AAPL,2024-06-17,bull_put,216.67,220.35,0.984,77.54,422.46,77.54
AAPL,2024-06-18,bull_put,214.38,221.53,0.984,79.83,420.17,79.83
AAPL,2024-06-20,bull_put,209.55,226.35,0.988,85.75,414.25,85.75
AAPL,2024-06-21,bull_put,207.22,227.81,0.988,86.27,413.73,86.27
AAPL,2024-06-24,bull_put,208.29,228.69,0.976,80.84,419.16,80.84
AAPL,2024-06-25,bull_put,209.17,232.93,0.972,79.84,420.16,79.84
AAPL,2024-06-26,bull_put,213.17,227.66,0.976,81.7,418.3,81.7
AAPL,2024-06-27,bull_put,214.11,230.27,0.972,81.65,418.35,81.65
AAPL,2024-06-28,bull_put,210.61,234.43,0.976,85.22,414.78,85.22
AAPL,2024-07-01,bull_put,216.7,234.83,1.0,90.05,409.95,90.05
AAPL,2024-07-02,bull_put,220.35,228.96,1.0,91.21,408.79,91.21
AAPL,2024-07-03,bull_put,221.53,224.21,0.996,91.17,408.83,91.17
AAPL,2024-07-05,bull_put,226.35,224.44,1.0,93.22,406.78,93.22
AAPL,2024-07-08,bull_put,227.81,224.16,0.988,91.72,408.28,91.72
AAPL,2024-07-09,bull_put,228.69,224.92,0.984,91.75,408.25,91.75
AAPL,2024-07-10,bull_put,232.93,218.59,0.948,86.99,413.01,-182.86
AAPL,2024-07-11,bull_put,227.66,217.42,0.754,55.69,444.31,55.69
AAPL,2024-07-15,bull_put,234.43,218.19,0.706,51.74,448.26,-400.61
AAPL,2024-07-17,bull_put,228.96,222.18,0.766,57.26,442.74,57.26
AAPL,2024-07-18,bull_put,224.21,218.51,0.813,61.31,438.69,61.31
AAPL,2024-07-19,bull_put,224.44,219.81,0.706,53.44,446.56,53.44
AAPL,2024-07-24,bull_put,218.59,209.81,0.821,62.41,437.59,62.41
AAPL,2024-07-25,bull_put,217.42,213.35,0.79,59.41,440.59,59.41
AAPL,2024-07-26,bull_put,218.03,216.16,0.786,59.37,440.63,59.37
AAPL,2024-07-29,bull_put,218.19,217.6,0.746,55.6,444.4,55.6
AAPL,2024-08-05,bear_call,209.23,225.82,0.885,68.16,431.84,-431.84
AAPL,2024-08-06,bear_call,207.14,226.53,0.881,67.55,432.45,-432.45
AAPL,2024-08-07,bear_call,209.81,226.32,0.857,65.58,434.42,-434.42
AAPL,2024-08-08,bear_call,213.35,224.7,0.869,66.81,433.19,-1.44
AAPL,2024-08-09,bull_put,216.16,226.8,0.873,66.25,433.75,66.25
AAPL,2024-08-12,bull_put,217.6,227.24,0.806,62.53,437.47,62.53
AAPL,2024-08-13,bull_put,221.21,228.13,0.873,66.89,433.11,66.89
AAPL,2024-08-14,bull_put,221.63,226.4,0.782,61.27,438.73,61.27
AAPL,2024-08-15,bull_put,224.69,229.83,0.738,59.25,440.75,59.25
AAPL,2024-08-16,bull_put,226.06,228.88,0.746,59.77,440.23,59.77
AAPL,2024-08-19,bull_put,225.82,222.72,0.742,59.74,440.26,59.74
AAPL,2024-08-20,bull_put,226.53,220.73,0.738,59.78,440.22,59.78
AAPL,2024-10-07,bear_call,221.74,236.48,0.718,54.57,445.43,-310.73
AAPL,2024-10-08,bull_put,225.79,235.89,0.75,56.06,443.94,56.06
AAPL,2024-10-09,bull_put,229.51,230.68,0.774,57.96,442.04,57.96
AAPL,2024-10-10,bull_put,229.03,230.6,0.774,58.07,441.93,58.07
AAPL,2024-10-11,bull_put,227.51,231.22,0.774,58.56,441.44,58.56
AAPL,2025-01-16,bear_call,228.24,235.96,0.746,59.12,440.88,59.12
AAPL,2025-01-17,bear_call,229.96,227.92,0.734,58.56,441.44,58.56
AAPL,2025-01-21,bear_call,222.59,232.81,0.821,63.05,436.95,63.05
AAPL,2025-01-22,bear_call,223.81,232.45,0.81,62.74,437.26,62.74
AAPL,2025-01-27,bear_call,229.98,227.66,0.849,66.62,433.38,66.62
AAPL,2025-01-28,bear_call,238.23,232.59,0.925,81.06,418.94,81.06
